,Unnamed: 0,Solvent,Solute,COSMO_RS,UNIFAC,mod_UNIFAC_Ly,mod_UNIFAC_Do,Abraham,HSP,Hildebrand,MOSCED,Literature,Ref,Solvent_SMILES,Solute_SMILES,key_ID,solute_idx,solvent_idx,log_gamma_exp,solute_smiles,solvent_smiles,DDB Solute,DDB Solvent,Ensemble_1,Ensemble_2,Ensemble_3,Ensemble_4,Ensemble_5,Ensemble_6,Ensemble_7,Ensemble_8,Ensemble_9,Ensemble_10,Ensemble_11,Ensemble_12,Ensemble_13,Ensemble_14,Ensemble_15,Ensemble_16,Ensemble_17,Ensemble_18,Ensemble_19,Ensemble_20,Ensemble_21,Ensemble_22,Ensemble_23,Ensemble_24,Ensemble_25,Ensemble_26,Ensemble_27,Ensemble_28,Ensemble_29,Ensemble_30,Ensemble_-1
1983,1983,n-hexadecane,Chloroform,0.058268908,-0.139262067,0.165514438,0.039220713,0.076961041,-0.510825624,,0.048790164,0.076961041,"['[61] ', '[61] ']",CCCCCCCCCCCCCCCC,ClC(Cl)Cl,CCCCCCCCCCCCCCCC ClC(Cl)Cl,46,197,0.076961041,ClC(Cl)Cl,CCCCCCCCCCCCCCCC,46,197,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
1984,1984,n-hexadecane,Tetrachloromethane,-0.051293294,-0.342490309,-0.105360516,-0.174353387,-0.174353387,-0.579818495,-0.371063681,-0.287682072,-0.186329578,[61] ,CCCCCCCCCCCCCCCC,ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCC ClC(Cl)(Cl)Cl,47,197,-0.186329578,ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCC,47,197,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
1985,1985,n-hexadecane,Chlorobenzene,0.39877612,0.157003749,0.292669614,0.048790164,0.148420005,-0.301105093,0.662687973,0.058268908,0.21511138,[61] ,CCCCCCCCCCCCCCCC,Clc1ccccc1,CCCCCCCCCCCCCCCC Clc1ccccc1,53,197,0.21511138,Clc1ccccc1,CCCCCCCCCCCCCCCC,53,197,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
1986,1986,n-hexadecane,1-bromoethane,0.615185639,0.029558802,0.357674444,0.131028262,0.029558802,-0.46203546,,,0.254642218,[61] ,CCCCCCCCCCCCCCCC,CCBr,CCCCCCCCCCCCCCCC CCBr,48,197,0.254642218,CCBr,CCCCCCCCCCCCCCCC,48,197,Train,Valid,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Test
1987,1987,n-hexadecane,Acetonitrile,3.421000009,2.683074215,3.091496896,2.871302195,2.564949357,0.122217633,6.742656554,2.491551193,2.980110893,[61] ,CCCCCCCCCCCCCCCC,CC#N,CCCCCCCCCCCCCCCC CC#N,56,197,2.980110893,CC#N,CCCCCCCCCCCCCCCC,56,197,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train
1988,1988,n-hexadecane,Propionitrile,2.608598122,1.671473303,1.989243274,1.822935087,2.442347035,0.157003749,2.554121719,2.192770227,2.540025949,[61] ,CCCCCCCCCCCCCCCC,CCC#N,CCCCCCCCCCCCCCCC CCC#N,49,197,2.540025949,CCC#N,CCCCCCCCCCCCCCCC,49,197,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train
1989,1989,n-hexadecane,Butyronitrile,2.243896097,1.58514522,1.830980182,1.738710248,,0.270027137,1.291983682,1.834180185,2.260720889,[61] ,CCCCCCCCCCCCCCCC,CCCC#N,CCCCCCCCCCCCCCCC CCCC#N,97,197,2.260720889,CCCC#N,CCCCCCCCCCCCCCCC,97,197,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train
1990,1990,n-hexadecane,nitromethane,3.165475048,3.093766014,3.46260601,2.436241478,3.125882958,0.21511138,8.126488609,2.824350657,3.100542638,[61] ,CCCCCCCCCCCCCCCC,C[N+]([O-])=O,CCCCCCCCCCCCCCCC C[N+]([O-])=O,57,197,3.100542638,C[N+]([O-])=O,CCCCCCCCCCCCCCCC,57,197,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
1991,1991,n-hexadecane,nitroethane,2.545531272,2.125847914,2.414126468,1.593308531,,0.292669614,4.06988109,,2.567254391,[61] ,CCCCCCCCCCCCCCCC,CC[N+]([O-])=O,CCCCCCCCCCCCCCCC CC[N+]([O-])=O,68,197,2.567254391,CC[N+]([O-])=O,CCCCCCCCCCCCCCCC,68,197,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
1992,1992,n-hexadecane,2-nitropropane,1.853168097,1.327075001,1.553925203,1.435084525,,0.198850859,1.539015448,,2.296567021,[61] ,CCCCCCCCCCCCCCCC,CC(C)[N+]([O-])=O,CCCCCCCCCCCCCCCC CC(C)[N+]([O-])=O,151,197,2.296567021,CC(C)[N+]([O-])=O,CCCCCCCCCCCCCCCC,151,197,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Test
1993,1993,n-hexadecane,Iodoethane,0.662687973,0.122217633,0.431782416,0.254642218,0.207014169,,,,0.223143551,[61] ,CCCCCCCCCCCCCCCC,CCI,CCCCCCCCCCCCCCCC CCI,51,197,0.223143551,CCI,CCCCCCCCCCCCCCCC,51,197,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train
1994,1994,n-hexadecane,diethylamine,0.470003629,-0.061875404,0.148420005,0.113328685,0.122217633,-0.287682072,-0.597837001,,0.09531018,[61] ,CCCCCCCCCCCCCCCC,CCNCC,CCCCCCCCCCCCCCCC CCNCC,152,197,0.09531018,CCNCC,CCCCCCCCCCCCCCCC,152,197,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train
1995,1995,n-hexadecane,dipropyl amine,0.438254931,0.039220713,0.157003749,0.165514438,,-0.274436846,,,0.113328685,[61] ,CCCCCCCCCCCCCCCC,CCCNCCC,CCCCCCCCCCCCCCCC CCCNCCC,153,197,0.113328685,CCCNCCC,CCCCCCCCCCCCCCCC,153,197,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
1996,1996,n-hexadecane,triethylamine,0.029558802,-0.186329578,-0.072570693,-0.030459207,0.0,-0.371063681,-0.174353387,-0.030459207,-0.072570693,[61] ,CCCCCCCCCCCCCCCC,CCN(CC)CC,CCCCCCCCCCCCCCCC CCN(CC)CC,31,197,-0.072570693,CCN(CC)CC,CCCCCCCCCCCCCCCC,31,197,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
1997,1997,n-Hexane,Benzene,0.559615788,0.451075619,0.378436436,0.553885113,0.530628251,-0.020202707,0.378436436,0.512823626,0.5177624165714285,"['[184] ', '[184] ', '[78] ', '[109] ', '[106] ', '[106] ', '[107] ']",CCCCCC,c1ccccc1,CCCCCC c1ccccc1,2,198,0.5177624165714285,c1ccccc1,CCCCCC,2,198,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train
1998,1998,n-hexane,n-Pentane,0.0,-0.010050336,-0.010050336,0.0,0.148420005,-0.223143551,-0.223143551,-0.010050336,-0.03596287,"['[54] ', '[61] ']",CCCCCC,CCCCC,CCCCCC CCCCC,5,198,-0.03596287,CCCCC,CCCCCC,5,198,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train
1999,1999,n-hexane,Cyclohexane,0.009950331,0.029558802,0.0,0.09531018,0.09531018,-0.15082289,-0.051293294,0.113328685,0.11979638325,"['[54] ', '[61] ', '[128] ', '[128] ']",CCCCCC,C1CCCCC1,CCCCCC C1CCCCC1,1,198,0.11979638325,C1CCCCC1,CCCCCC,1,198,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Test
2000,2000,n-hexane,2-methylpentane,0.0,0.0,0.0,0.0,0.285178942,,,0.019802627,-0.030937702,"['[54] ', '[61] ']",CCCCCC,CCCC(C)C,CCCCCC CCCC(C)C,10,198,-0.030937702,CCCC(C)C,CCCCCC,10,198,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
2001,2001,n-hexane,n-Heptane,0.0,-0.010050336,0.0,0.0,0.350656872,-0.162518929,-0.162518929,0.019802627,-0.0053282899999999,"['[54] ', '[61] ']",CCCCCC,CCCCCCC,CCCCCC CCCCCCC,11,198,-0.0053282899999999,CCCCCCC,CCCCCC,11,198,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
2002,2002,n-hexane,"2,4-dimethylpentane",0.0,-0.010050336,0.0,0.0,0.378436436,,,0.029558802,-0.116533816,[54] ,CCCCCC,CC(C)CC(C)C,CCCCCC CC(C)CC(C)C,12,198,-0.116533816,CC(C)CC(C)C,CCCCCC,12,198,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train
2003,2003,n-hexane,n-Octane,-0.010050336,-0.030459207,-0.020202707,0.0,0.488580015,-0.127833372,-0.127833372,0.019802627,0.057839494,"['[54] ', '[61] ', '[61] ', '[178] ']",CCCCCC,CCCCCCCC,CCCCCC CCCCCCCC,13,198,0.057839494,CCCCCCCC,CCCCCC,13,198,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
2004,2004,n-hexane,"2,3,4-trimethylpentane",-0.010050336,-0.030459207,-0.020202707,0.0,0.198850859,,,,0.072050172,"['[54] ', '[61] ']",CCCCCC,CC(C)C(C)C(C)C,CCCCCC CC(C)C(C)C(C)C,14,198,0.072050172,CC(C)C(C)C(C)C,CCCCCC,14,198,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Test
2005,2005,n-hexane,"2,5-dimethylhexane",-0.010050336,-0.030459207,-0.020202707,0.0,,,,,0.067658648,[54] ,CCCCCC,CC(C)CCC(C)C,CCCCCC CC(C)CCC(C)C,15,198,0.067658648,CC(C)CCC(C)C,CCCCCC,15,198,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Test
2006,2006,n-hexane,ethylcyclohexane,0.009950331,0.039220713,-0.010050336,0.104360015,,,,0.131028262,0.1611866559999999,"['[54] ', '[61] ']",CCCCCC,CCC1CCCCC1,CCCCCC CCC1CCCCC1,16,198,0.1611866559999999,CCC1CCCCC1,CCCCCC,16,198,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
2007,2007,n-hexane,n-Nonane,-0.030459207,-0.072570693,-0.030459207,-0.010050336,0.708035793,-0.094310679,-0.094310679,0.019802627,0.0754154445,"['[54] ', '[61] ']",CCCCCC,CCCCCCCCC,CCCCCC CCCCCCCCC,17,198,0.0754154445,CCCCCCCCC,CCCCCC,17,198,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Test
2008,2008,n-hexane,"2,5-dimethylheptane",-0.030459207,-0.072570693,-0.030459207,-0.010050336,,,,,0.029558802,[61] ,CCCCCC,CCC(C)CCC(C)C,CCCCCC CCC(C)CCC(C)C,28,198,0.029558802,CCC(C)CCC(C)C,CCCCCC,28,198,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Test
2009,2009,n-hexane,Toluene,0.559615788,0.482426149,0.371563556,0.548121409,0.548121409,0.039220713,0.31481074,0.488580015,0.503759934,"['[61] ', '[78] ']",CCCCCC,Cc1ccccc1,CCCCCC Cc1ccccc1,8,198,0.503759934,Cc1ccccc1,CCCCCC,8,198,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
2010,2010,n-hexane,Ethanol,4.271932712,3.321793359,3.235142797,3.974434266,3.821441627,1.131402111,6.638161948,4.44746319,4.013676659,[61] ,CCCCCC,CCO,CCCCCC CCO,29,198,4.013676659,CCO,CCCCCC,29,198,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Valid,Train,Train,Train,Train,Train,Valid,Train
2011,2011,n-hexane,1-Propanol,4.195395806,3.104586678,3.028683374,3.81220267,3.659708077,1.226712291,4.582822322,4.150882413,3.783349569,"['[63] ', '[61] ']",CCCCCC,CCCO,CCCCCC CCCO,91,198,3.783349569,CCCO,CCCCCC,91,198,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Test
2012,2012,n-hexane,2-Propanol,3.742420221,3.104586678,3.030616675,3.534562094,3.490123591,1.068153081,3.602776755,3.824720677,3.440418095,[61] ,CCCCCC,CC(C)O,CCCCCC CC(C)O,80,198,3.440418095,CC(C)O,CCCCCC,80,198,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train
2013,2013,n-hexane,1-Butanol,3.878879787,2.911263117,2.848970892,3.67832394,3.560477739,1.289232648,3.331132507,3.93064847,3.586569835,[61] ,CCCCCC,CCCCO,CCCCCC CCCCO,92,198,3.586569835,CCCCO,CCCCCC,92,198,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
2014,2014,n-hexane,Ethyl acetate,1.32175584,1.134622726,1.137833002,1.255616037,1.517322624,0.19062036,0.412109651,1.662030363,1.225235236,"['[61] ', '[124] ']",CCCCCC,CCOC(=O)C,CCCCCC CCOC(=O)C,54,198,1.225235236,CCOC(=O)C,CCCCCC,54,198,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
2015,2015,n-hexane,Propyl acetate,1.147402453,1.004301609,1.00063188,1.128171091,-2.525728644,0.3074847,0.165514438,1.353254507,0.2390169,[119] ,CCCCCC,CCCOC(=O)C,CCCCCC CCCOC(=O)C,146,198,0.2390169,CCCOC(=O)C,CCCCCC,146,198,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Valid,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Train
2016,2016,n-hexane,Tetrahydrofuran,0.536493371,0.488580015,0.476234179,0.364643114,0.292669614,0.198850859,0.75612198,0.506817602,0.524728529,[61] ,CCCCCC,C1CCOC1,CCCCCC C1CCOC1,34,198,0.524728529,C1CCOC1,CCCCCC,34,198,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
2017,2017,n-hexane,"1,4-Dioxane",1.184789985,1.948763218,1.717395054,1.181727195,1.202972304,0.322083499,1.311031877,1.499623046,1.393766376,[61] ,CCCCCC,C1COCCO1,CCCCCC C1COCCO1,43,198,1.393766376,C1COCCO1,CCCCCC,43,198,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
2018,2018,n-hexane,ethyl tert-butyl ether,0.31481074,0.207014169,0.207014169,0.139761942,,,,,0.157003749,[132] ,CCCCCC,CCOC(C)(C)C,CCCCCC CCOC(C)(C)C,36,198,0.157003749,CCOC(C)(C)C,CCCCCC,36,198,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Test
2019,2019,n-hexane,Acetone,2.129421474,1.83736998,1.887069649,1.843719208,2.002830439,0.322083499,0.955511445,1.86252854,1.899117988,[94] ,CCCCCC,CC(C)=O,CCCCCC CC(C)=O,7,198,1.899117988,CC(C)=O,CCCCCC,7,198,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
2020,2020,n-hexane,2-Butanone,1.742219024,1.678963975,1.69744879,1.711994501,1.635105659,0.300104592,0.604315967,1.439835128,1.4938853315,"['[61] ', '[124] ']",CCCCCC,CCC(C)=O,CCCCCC CCC(C)=O,30,198,1.4938853315,CCC(C)=O,CCCCCC,30,198,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Test
2021,2021,n-hexane,1-Chlorobutane,0.506817602,0.165514438,0.173953307,0.262364264,0.559615788,0.019802627,0.076961041,0.438254931,0.431782416,[61] ,CCCCCC,CCCCCl,CCCCCC CCCCCl,58,198,0.431782416,CCCCCl,CCCCCC,58,198,Train,Valid,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train
2022,2022,n-hexane,2-chloro-2-methylpropane,0.683096845,0.048790164,0.048790164,0.058268908,0.451075619,,,,0.392042088,[61] ,CCCCCC,CC(C)(C)Cl,CCCCCC CC(C)(C)Cl,75,198,0.392042088,CC(C)(C)Cl,CCCCCC,75,198,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
2023,2023,n-hexane,"1,2-dichloroethane",1.00063188,0.891998039,0.936093359,1.172482137,1.172482137,0.3074847,1.481604541,1.232560261,1.153731588,[124] ,CCCCCC,ClCCCl,CCCCCC ClCCCl,60,198,1.153731588,ClCCCl,CCCCCC,60,198,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
2024,2024,n-hexane,Chloroform,0.385262401,0.392042088,0.438254931,0.476234179,0.476234179,0.019802627,,0.488580015,0.476234179,[61] ,CCCCCC,ClC(Cl)Cl,CCCCCC ClC(Cl)Cl,46,198,0.476234179,ClC(Cl)Cl,CCCCCC,46,198,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Test
2025,2025,n-hexane,Tetrachloromethane,0.262364264,0.104360015,0.122217633,0.207014169,0.262364264,-0.083381609,0.165514438,0.198850859,0.173953307,[61] ,CCCCCC,ClC(Cl)(Cl)Cl,CCCCCC ClC(Cl)(Cl)Cl,47,198,0.173953307,ClC(Cl)(Cl)Cl,CCCCCC,47,198,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train
2026,2026,n-hexane,1-bromoethane,0.887891257,0.587786665,0.657520003,0.451075619,0.385262401,0.009950331,,,0.524728529,[61] ,CCCCCC,CCBr,CCCCCC CCBr,48,198,0.524728529,CCBr,CCCCCC,48,198,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
2027,2027,n-hexane,Propionitrile,3.008154794,2.222459049,2.286455711,2.448415541,2.768831673,0.587786665,2.000127735,2.695302628,2.921008727,[61] ,CCCCCC,CCC#N,CCCCCC CCC#N,49,198,2.921008727,CCC#N,CCCCCC,49,198,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
2028,2028,n-hexane,Butyronitrile,2.607861474,2.051556338,2.076938411,2.32825284,,0.647103242,1.280933845,2.206074193,2.35991016,[98] ,CCCCCC,CCCC#N,CCCCCC CCCC#N,97,198,2.35991016,CCCC#N,CCCCCC,97,198,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Valid,Valid,Valid,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Test
2029,2029,n-hexane,nitroethane,2.918851229,2.653241965,2.701361213,2.129421474,,0.746687947,2.834976495,,3.016828164333333,"['[61] ', '[124] ', '[66] ']",CCCCCC,CC[N+]([O-])=O,CCCCCC CC[N+]([O-])=O,68,198,3.016828164333333,CC[N+]([O-])=O,CCCCCC,68,198,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
2030,2030,n-hexane,perfluorohexane,3.321432413,1.415853163,1.398716881,2.832036181,,,,,2.890371758,[63] ,CCCCCC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCC FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,66,198,2.890371758,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCC,66,198,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
2031,2031,n-hexane,Iodoethane,0.928219303,0.657520003,0.708035793,0.737164066,0.647103242,,,,0.727548607,[124] ,CCCCCC,CCI,CCCCCC CCI,51,198,0.727548607,CCI,CCCCCC,51,198,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
2032,2032,n-hexane,triethylamine,0.139761942,0.048790164,0.048790164,0.067658648,0.412109651,0.113328685,0.277631737,0.076961041,0.09531018,"['[61] ', '[124] ']",CCCCCC,CCN(CC)CC,CCCCCC CCN(CC)CC,31,198,0.09531018,CCN(CC)CC,CCCCCC,31,198,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
2033,2033,n-iodohexadecane,m-Xylene,,-0.248461359,-0.105360516,-0.342490309,,,,,-0.248461359,[61] ,CCCCCCCCCCCCCCCCI,Cc1cccc(C)c1,CCCCCCCCCCCCCCCCI Cc1cccc(C)c1,72,26,-0.248461359,Cc1cccc(C)c1,CCCCCCCCCCCCCCCCI,72,26,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Test
2034,2034,n-iodohexadecane,p-Xylene,,-0.248461359,-0.105360516,-0.342490309,,,,,-0.274436846,[61] ,CCCCCCCCCCCCCCCCI,Cc1ccc(C)cc1,CCCCCCCCCCCCCCCCI Cc1ccc(C)cc1,73,26,-0.274436846,Cc1ccc(C)cc1,CCCCCCCCCCCCCCCCI,73,26,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,None
2035,2035,n-iodohexadecane,o-Xylene,,-0.248461359,-0.105360516,-0.342490309,,,,,-0.261364764,[61] ,CCCCCCCCCCCCCCCCI,Cc1ccccc1C,CCCCCCCCCCCCCCCCI Cc1ccccc1C,79,26,-0.261364764,Cc1ccccc1C,CCCCCCCCCCCCCCCCI,79,26,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Valid,Valid,Test
2036,2036,n-iodohexadecane,ethylbenzene,,-0.248461359,-0.094310679,-0.235722334,,,,,-0.198450939,[61] ,CCCCCCCCCCCCCCCCI,CCc1ccccc1,CCCCCCCCCCCCCCCCI CCc1ccccc1,9,26,-0.198450939,CCc1ccccc1,CCCCCCCCCCCCCCCCI,9,26,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train
